Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
18310	-2674.49	-2625.77	-48.7269	1.734235	9.085051	0.428423	0.0159859	9.32463e-05	0.0401307	0.0149698	0.0177338	0.0878251	0.321354	0.0467041	0.297524	0.00168425	0.0408782	0.00793468	0.00400488	0.0665441	0.00538763	0.270037	0.0139913	0.0814498	0.00823623	0.108263	0.00173062	0.0245523	0.107771	0.0150214	0.0264312	0.00692164	0.0159596	0.021024	0.0138013	0.0366564	0.00178514	0.0106055	0.166077	0.0186931	0.0264817	0.043652	0.0725078	0.0561522	0.00690006	0.081297	0.109513	0.696948	0.0803978	0.0264751	0.191357	1.20525	0.0317589	0.00060262	0.0149923	0.295083	0.403436	0.0348141	0.0220514	0.198603	0.409377	0.236358	0.0678685	0.0335561	0.249013	0.103037	0.0303776	0.241734	0.069976	0.0799137	0.0809836	0.0132912	0.104879	0.0980203	0.00016553	0.183748	0.657335	0.0815595	0.479501	0.0829026	0.219888	0.00266774	0.48796	0.0553126	0.259346	0.623409	1.06166	2.05559	10.01388
18320	-2670.75	-2627.21	-43.5421	1.308633	7.350176	0.43276	0.0708066	7.70474e-05	0.0339089	0.017603	0.0147456	0.0729383	0.253227	0.0428269	0.498218	0.0012408	0.0852791	0.00549928	0.00980372	0.0894655	0.0106811	0.156661	0.0095835	0.0902674	0.01185	0.159497	0.00181616	0.0179824	0.0994551	0.0234492	0.0232233	0.00209693	0.0128937	0.0248381	0.0194436	0.0328654	0.00548713	0.0120251	0.200873	0.0144023	0.0600458	0.0308296	0.0871019	0.0464725	0.00236361	0.12644	0.195286	0.46515	0.0917424	0.0375976	0.274712	0.726111	0.0286141	0.000780932	0.0110283	0.302002	0.276701	0.0134614	0.0519706	0.278795	0.351548	0.266393	0.0572723	0.0165544	0.273295	0.0404806	0.0342139	0.249825	0.0614308	0.0794898	0.0507424	0.00388403	0.0791799	0.100008	0.000122431	0.202963	0.6126	0.0297918	0.359127	0.120364	0.298745	0.00272366	0.41664	0.127223	0.19419	0.55326	1.03688	2.21567	9.499614
18330	-2691.48	-2642.26	-49.2264	1.076317	8.356968	0.403358	0.0366584	0.000203842	0.0679664	0.0287678	0.0192644	0.0573278	0.450034	0.060905	0.422087	0.00118587	0.0702303	0.00695167	0.00883283	0.112728	0.0086501	0.239798	0.0253466	0.0551925	0.0582574	0.172215	0.00112575	0.00943745	0.0547497	0.0285797	0.0203969	0.00522038	0.0235805	0.2251	0.0153255	0.0322735	0.00623343	0.0141047	0.148056	0.0578937	0.0297437	0.0463959	0.0979994	0.0379994	0.00170766	0.129089	0.0853464	0.33018	0.156966	0.0431672	0.193139	0.909464	0.0499053	0.00140221	0.00968295	0.545018	0.24804	0.0874337	0.0163192	0.237547	0.409644	0.445687	0.0692974	0.0408971	0.242757	0.0284911	0.0215243	0.345677	0.0383597	0.0370991	0.0905001	0.00335387	0.15145	0.0619871	0.000318762	0.145077	0.492691	0.0377628	0.550516	0.168046	0.446909	0.00409121	0.1637	0.052161	0.151925	0.498547	1.01158	2.33795	10.25258
18340	-2667.13	-2626.04	-41.0866	1.138623	8.205952	0.353212	0.0250279	0.000157589	0.072712	0.0257335	0.00440365	0.0643374	0.38005	0.0515399	0.422087	0.002501	0.0749314	0.00212964	0.00694364	0.152016	0.00494225	0.128665	0.0268857	0.0552302	0.0229975	0.0872235	0.00189576	0.0113479	0.0665029	0.00611815	0.0110881	0.00208308	0.0299072	0.0604576	0.0200225	0.0509224	0.00439897	0.0100164	0.220363	0.0325768	0.0146743	0.0650327	0.0706401	0.0489119	0.00129656	0.20874	0.0882157	0.367185	0.182924	0.0235305	0.263714	0.620321	0.268624	0.00405094	0.00797333	0.361068	0.318112	0.0700349	0.00936744	0.22626	0.253481	0.185664	0.072161	0.0350901	0.213301	0.0415461	0.0334641	0.462831	0.145249	0.00890776	0.0775709	0.00203694	0.113007	0.0548786	0.000705504	0.128234	0.571472	0.0201549	0.457827	0.030045	0.479187	0.00365154	0.106795	0.0604906	0.163754	0.514791	1.01965	2.30181	9.269852
18350	-2666.08	-2624.83	-41.2438	2.120788	9.767601	0.231746	0.0331078	0.000256716	0.0302636	0.00777507	0.0031337	0.0458865	0.293898	0.0480871	0.422297	0.00519725	0.0200151	0.000961867	0.0107425	0.0525164	0.00601376	0.0956731	0.0135082	0.122656	0.00946733	0.101118	0.00194038	0.00331258	0.128236	0.0143569	0.0216527	0.00477589	0.0239631	0.06101	0.00915493	0.0368592	0.00203163	0.0153879	0.184198	0.0310901	0.00299178	0.0510842	0.0696241	0.0962814	0.00492355	0.172088	0.177315	0.527671	0.190266	0.0554202	0.273737	0.487138	0.204846	0.00367678	0.0108104	0.332998	0.169097	0.0310513	0.0225869	0.208011	0.376564	0.225276	0.0642522	0.0155548	0.170527	0.0873127	0.0292964	0.678721	0.14262	0.0250697	0.164238	0.00103431	0.117286	0.127239	0.00286653	0.0884479	0.40632	0.0118751	0.673387	0.0540299	0.262557	0.0149632	0.110261	0.0467565	0.307279	0.667273	1.07274	1.95271	9.080361
18360	-2656.81	-2614.46	-42.3508	1.580755	7.992998	0.43586	0.040697	7.6834e-05	0.0265816	0.0339763	0.00215038	0.052189	0.432438	0.0670715	0.422102	0.00946708	0.0147712	0.00250803	0.016152	0.0558438	0.00483039	0.251288	0.046045	0.0666343	0.0198033	0.141385	0.00386713	0.0144348	0.0883667	0.0120991	0.0184376	0.003611	0.00764931	0.0952306	0.00914865	0.033883	0.00399057	0.0125005	0.265239	0.078142	0.0027577	0.0523769	0.0523558	0.0249071	0.00359786	0.185784	0.115687	0.430295	0.207753	0.0606191	0.121346	0.455693	0.198946	0.0137575	0.0309747	0.320169	0.208826	0.0506222	0.0255869	0.220826	0.411855	0.194349	0.0207529	0.0026952	0.208659	0.075123	0.0450052	0.391206	0.0396157	0.0748643	0.0940743	0.00232607	0.0689683	0.0976769	0.00219364	0.151002	0.583519	0.0173176	0.413169	0.0727923	0.396305	0.0196922	0.305997	0.104602	0.237532	0.601469	1.05483	2.10617	9.365112
18370	-2664.55	-2621.74	-42.8107	2.02557	7.341074	0.416539	0.0128664	3.99004e-05	0.0351929	0.0159558	0.00108129	0.0549697	0.439208	0.0912178	0.310622	0.0192662	0.029196	0.00151606	0.0191057	0.102611	0.00647679	0.110577	0.0353334	0.092458	0.0215458	0.186063	0.0127883	0.0137232	0.0935002	0.023375	0.00985142	0.00282357	0.00762597	0.0877137	0.00824718	0.0202484	0.00348813	0.0153935	0.185858	0.0579942	0.00227436	0.0784011	0.0333441	0.0455643	0.00211688	0.113584	0.192641	0.641592	0.0969422	0.0430965	0.0944004	0.55498	0.257146	0.00332671	0.00874507	0.339201	0.378837	0.101364	0.058079	0.222769	0.227261	0.278666	0.0426717	0.00331071	0.293789	0.107471	0.0252042	0.405482	0.0437051	0.0899771	0.0750743	0.0037154	0.0817171	0.12348	0.00460247	0.136163	0.372663	0.0438719	0.325159	0.0612947	0.222798	0.0273193	0.427774	0.0649684	0.296308	0.657706	1.07062	1.97537	9.301015
18380	-2677.59	-2626.77	-50.818	2.265475	6.013315	0.49583	0.0330774	2.72321e-05	0.038	0.0160893	0.00264847	0.0607036	0.383279	0.0631882	0.474047	0.00907171	0.00650058	0.0076356	0.0171098	0.0921926	0.0409717	0.137759	0.0292014	0.163344	0.00518186	0.206152	0.0356147	0.0185318	0.0655931	0.0199079	0.02298	0.00270455	0.00264646	0.0501968	0.00971305	0.03426	0.00167297	0.0165494	0.289158	0.0552582	0.002133	0.0362986	0.136971	0.0911461	0.00194549	0.113252	0.176201	0.315951	0.0529832	0.0499663	0.196912	0.556519	0.348772	0.00629297	0.0116849	0.402932	0.460895	0.112618	0.0134951	0.246658	0.44357	0.144532	0.0321282	0.00198167	0.119859	0.0480493	0.0651799	0.457893	0.0999057	0.0465352	0.156255	0.00298072	0.144176	0.134703	0.011907	0.136445	0.602066	0.0340258	0.471548	0.0272815	0.273303	0.0287174	0.310623	0.0354298	0.323031	0.680569	1.07541	1.92099	10.06952
18390	-2671.49	-2616.05	-55.4387	1.842767	7.506006	0.410716	0.0363933	0.000161261	0.0168967	0.0109943	0.00725533	0.0957364	0.383727	0.0847242	0.342265	0.00354089	0.0152697	0.00655023	0.0319448	0.069058	0.040496	0.269115	0.0163012	0.0897629	0.00454992	0.120866	0.0169945	0.0116683	0.0520972	0.00586712	0.042255	0.00604875	0.00594163	0.0511222	0.0128658	0.0381652	0.000289701	0.00747074	0.203372	0.0692647	0.0117182	0.0436594	0.133908	0.0672244	0.0078883	0.119031	0.118452	0.538011	0.128374	0.0344462	0.322526	1.08298	0.647063	0.00493803	0.0139229	0.616073	0.265004	0.0839774	0.0167882	0.342872	0.34119	0.0528717	0.0857395	0.00201865	0.273828	0.0412015	0.104486	0.308731	0.0393568	0.0702079	0.171821	0.00606602	0.0724533	0.190629	0.00127354	0.150348	0.79484	0.0258337	0.563298	0.0421489	0.279879	0.0119411	0.112331	0.11173	0.273755	0.63718	1.06551	2.02356	11.03283
18400	-2665.35	-2618.22	-47.1274	1.345261	8.455684	0.368815	0.0316651	7.24049e-05	0.0133741	0.0112548	0.00859132	0.0437231	0.353376	0.0455828	0.417023	0.00714406	0.0671944	0.00887661	0.011091	0.0972905	0.0135433	0.202444	0.00807954	0.0922159	0.0199225	0.122474	0.0217528	0.0164874	0.105966	0.0101312	0.0215511	0.00308776	0.0119312	0.0404208	0.0250928	0.0331901	0.000133336	0.014985	0.139971	0.030315	0.0262258	0.0276807	0.0951741	0.0691037	0.0115462	0.0993252	0.0301547	0.387229	0.132909	0.0200091	0.238578	0.760226	0.469802	0.00120162	0.0190622	0.609767	0.250901	0.0646492	0.0284324	0.226416	0.309223	0.125443	0.0510363	0.00421916	0.298428	0.0405022	0.0835121	0.421745	0.104686	0.043387	0.334361	0.000856878	0.0748464	0.138449	0.00488508	0.148503	0.60232	0.0379009	0.573077	0.0331851	0.257052	0.00746159	0.187955	0.0900275	0.200399	0.560596	1.03988	2.19913	9.960223
18410	-2667.72	-2620.43	-47.2879	1.631117	8.768419	0.392619	0.0299183	0.000200736	0.0203415	0.0208561	0.00845137	0.045873	0.523131	0.0463265	0.289198	0.0141092	0.0377798	0.00778451	0.0111355	0.147978	0.0219535	0.112664	0.0126436	0.0910182	0.0179214	0.114933	0.0109055	0.0115989	0.0822645	0.00903399	0.00606885	0.00916284	0.047138	0.0572627	0.0328415	0.0742295	0.000282772	0.0146982	0.256773	0.0362078	0.00972723	0.0294141	0.1486	0.0320228	0.00314442	0.119912	0.108218	0.333543	0.0984148	0.0167929	0.185192	0.634261	0.427513	0.00094343	0.00659257	0.416417	0.37434	0.0571211	0.0234594	0.298614	0.363683	0.0655933	0.120886	0.00609883	0.163831	0.101651	0.0212903	0.335591	0.282529	0.0732927	0.117269	0.000536289	0.122431	0.0940577	0.00851973	0.178716	0.400358	0.0450772	0.701341	0.0468318	0.26834	0.0054664	0.365134	0.0826881	0.244885	0.609019	1.05728	2.08882	9.91076
18420	-2672.06	-2625.59	-46.4654	2.116931	7.838324	0.405541	0.0549914	0.000108866	0.037543	0.0134564	0.0130603	0.0852277	0.360214	0.0859007	0.537216	0.0125252	0.0265182	0.024445	0.0160909	0.140805	0.0211161	0.172743	0.0123381	0.112237	0.0215354	0.184747	0.00374264	0.0129373	0.0559572	0.0029658	0.0146265	0.00711242	0.0227284	0.118561	0.0464628	0.072913	0.000747176	0.0218552	0.221834	0.0327311	0.00299975	0.0668849	0.0757929	0.0513854	0.0092703	0.155177	0.179673	0.360713	0.248103	0.0390043	0.150063	0.386869	0.439071	0.00288422	0.00370229	0.491122	0.236733	0.0710417	0.0324182	0.257336	0.481966	0.0580044	0.0623317	0.00455767	0.32335	0.0268069	0.0473289	0.394595	0.0855026	0.0887041	0.0612555	0.000244669	0.100263	0.135178	0.00166104	0.0452981	0.440759	0.101148	0.367989	0.247971	0.252287	0.0126154	0.153365	0.0864868	0.306844	0.666898	1.07266	1.9536	9.813448
18430	-2677.21	-2623.83	-53.3858	2.032129	6.914189	0.321623	0.0506041	0.000461557	0.0256304	0.0229672	0.0159939	0.075736	0.504273	0.0437822	0.395953	0.0368774	0.038458	0.024068	0.0244143	0.0666584	0.0340564	0.188292	0.0262424	0.0919156	0.0487836	0.07342	0.00244835	0.00479092	0.0273187	0.0120049	0.019686	0.0127836	0.0744043	0.151261	0.0394165	0.050485	0.00263208	0.0156746	0.247908	0.036609	0.000693556	0.052849	0.0490716	0.0944939	0.00449199	0.199961	0.18585	0.355757	0.0613488	0.0482866	0.115788	0.696218	0.356463	0.00560777	0.00511993	0.514465	0.253994	0.018139	0.0238552	0.277575	0.337988	0.0860457	0.10745	0.00170387	0.218347	0.0661248	0.045323	0.475597	0.122495	0.119343	0.0404079	7.09798e-05	0.0694547	0.0862946	0.000821471	0.223664	1.01242	0.0838181	0.500688	0.0819955	0.393132	0.00197206	0.415009	0.113815	0.29708	0.658387	1.07077	1.97376	10.73164
18440	-2672.45	-2629.61	-42.8415	1.509866	7.722443	0.306628	0.068888	0.00053235	0.0274749	0.0114473	0.0757975	0.0371416	0.34976	0.0311617	0.278344	0.0164928	0.0172754	0.0269102	0.00862468	0.0664122	0.0337718	0.122707	0.0306142	0.143502	0.020723	0.0405214	0.00353651	0.00575518	0.0437633	0.00121011	0.0268064	0.0302699	0.0459337	0.0458821	0.0109518	0.0747862	0.0112362	0.0182225	0.309829	0.0370068	0.00310175	0.0653868	0.0505164	0.055092	0.00847086	0.196127	0.198635	0.402056	0.0757623	0.0725426	0.197523	0.525729	0.30636	0.00493597	0.0094609	0.384326	0.265992	0.0387417	0.0200992	0.261641	0.25496	0.0971725	0.0764183	0.000406526	0.472322	0.0872055	0.071529	0.370125	0.0592622	0.0660826	0.0195528	0.000284624	0.0914428	0.101741	0.000787814	0.154222	0.905998	0.0472608	0.499183	0.0384412	0.242231	0.00113194	0.195678	0.0448291	0.226843	0.59019	1.051	2.13197	9.420687
18450	-2672.82	-2623.34	-49.4758	1.640071	9.532059	0.364626	0.0299455	0.00139115	0.0254638	0.00812452	0.0236023	0.037058	0.414005	0.0475906	0.3021	0.00997577	0.0156969	0.0233752	0.00691505	0.0687136	0.0165823	0.250271	0.0825525	0.0702493	0.00449048	0.0912698	0.00360986	0.00664373	0.0211693	0.00368168	0.0363768	0.0338493	0.0779407	0.108908	0.0104446	0.0658665	0.00633406	0.0293081	0.214674	0.0374042	0.0118092	0.02613	0.0463826	0.159634	0.00420805	0.0952761	0.124889	0.282255	0.103275	0.125784	0.139437	0.731391	0.340492	0.00432649	0.00554519	0.66192	0.262036	0.0585513	0.0745832	0.258169	0.381798	0.120685	0.109898	0.0010305	0.244201	0.115796	0.050648	0.452863	0.121928	0.0613026	0.0264465	0.000266399	0.143784	0.143026	0.000698753	0.2003	0.599346	0.0111265	0.359893	0.0770791	0.216178	0.00106606	0.388689	0.127066	0.246172	0.610324	1.05769	2.08582	10.02142
18460	-2672.55	-2618	-54.5495	1.646288	7.557181	0.53526	0.0270781	0.00434925	0.0720089	0.0111447	0.0266485	0.0388821	0.547708	0.0515309	0.418096	0.0256945	0.0219106	0.0185518	0.0110231	0.0836845	0.00636289	0.227512	0.0709269	0.133572	0.00484613	0.122025	0.00181746	0.0083833	0.0631255	0.0043526	0.0183588	0.0287304	0.0442325	0.0692232	0.017516	0.0567423	0.00818852	0.038824	0.207351	0.0350783	0.0120734	0.0680958	0.204026	0.0631723	0.00116563	0.0858626	0.11076	0.496456	0.101098	0.0590466	0.253442	0.566197	0.491113	0.00258097	0.00504439	0.386431	0.271465	0.0717595	0.111878	0.204529	0.404287	0.0688634	0.0535092	0.00185502	0.276467	0.0131361	0.0523436	0.351788	0.125663	0.0254193	0.0584372	0.000171723	0.178966	0.169876	0.000271498	0.159978	0.92381	0.00996676	0.650228	0.0987653	0.351997	0.000524897	0.238096	0.0947771	0.247062	0.611224	1.05797	2.08374	10.93613
18470	-2663.72	-2614.53	-49.1978	1.567175	8.405891	0.29924	0.0133934	0.000342383	0.0237908	0.0151401	0.0216845	0.0297787	0.406803	0.0581673	0.334155	0.0233661	0.0171563	0.0176017	0.0129966	0.118943	0.0128444	0.155483	0.0409591	0.0736051	0.00394534	0.192195	0.00111712	0.0127647	0.024993	0.00426469	0.00566183	0.0194947	0.072587	0.0322893	0.0169636	0.0755524	0.00264209	0.00463993	0.275538	0.0184698	0.0208031	0.0487386	0.1388	0.0982807	0.00366682	0.21786	0.165821	0.494512	0.197921	0.0507378	0.0877986	0.496478	0.342893	0.0101285	0.01177	0.504732	0.282563	0.0370251	0.0967291	0.315258	0.65636	0.111485	0.0490908	0.00114468	0.221866	0.0146269	0.0462793	0.184582	0.133066	0.0539382	0.077211	0.000242381	0.0597482	0.114804	0.000162089	0.128449	0.763023	0.0499388	0.562694	0.134656	0.281641	0.00130685	0.389288	0.0881142	0.235515	0.599369	1.05413	2.11098	10.1848
18480	-2670.71	-2621.98	-48.7275	1.431873	9.230991	0.301654	0.0139099	0.000432768	0.0268262	0.0137572	0.0510575	0.0537499	0.486893	0.0818406	0.376961	0.0524515	0.0837655	0.00426608	0.0103328	0.0922252	0.00570355	0.137828	0.0578745	0.0517319	0.00447444	0.0872458	0.00534315	0.0202181	0.0379002	0.00326961	0.00259236	0.0158262	0.030876	0.0745087	0.0119905	0.0569086	0.00119055	0.00848378	0.175737	0.0155339	0.017656	0.0477956	0.0585399	0.0695447	0.00138745	0.0959086	0.116012	0.603522	0.134943	0.03461	0.0524848	0.636288	0.210894	0.0245069	0.0341774	0.471777	0.222794	0.0410998	0.107678	0.203247	0.583964	0.249673	0.0133126	0.00246533	0.226524	0.0343176	0.0364846	0.43995	0.164613	0.0885365	0.0677224	0.000261479	0.0632461	0.100511	6.97252e-05	0.127997	0.686247	0.0264412	0.471916	0.138976	0.261482	0.00275083	0.492817	0.101107	0.214604	0.576809	1.04616	2.16243	10.02161
18490	-2662.55	-2620.84	-41.7079	1.324884	8.190944	0.2332	0.00766549	0.000393006	0.0109391	0.0378876	0.0287506	0.102135	0.405905	0.0308087	0.302311	0.0573747	0.035947	0.00846328	0.00700885	0.051899	0.00438999	0.105303	0.0642072	0.0446581	0.00618887	0.127882	0.00629955	0.0497727	0.0464191	0.00187408	0.002563	0.0320373	0.0213213	0.07763	0.00848251	0.0276491	0.00366373	0.028355	0.216203	0.0447856	0.00825199	0.026233	0.057143	0.0455925	0.0101236	0.129852	0.110962	0.522846	0.111171	0.0202838	0.123973	0.904975	0.348273	0.00523494	0.0492902	0.45719	0.308331	0.0561036	0.0816277	0.189676	0.302633	0.0943085	0.02053	0.00581355	0.0791371	0.0154228	0.0335191	0.280716	0.109626	0.0489341	0.0834649	9.56166e-05	0.115749	0.116448	4.52562e-05	0.162556	0.838938	0.0233762	0.55508	0.0825464	0.247908	0.00345329	0.250622	0.0442277	0.19696	0.556552	1.03824	2.20825	9.322657
18500	-2665.48	-2626.48	-39.0021	1.57801	9.178935	0.208514	0.0191229	0.000384901	0.00986493	0.0043542	0.0151826	0.0544101	0.281955	0.0443679	0.238497	0.04944	0.0368955	0.0135884	0.0130498	0.081136	0.00771003	0.114271	0.0332438	0.0886949	0.00745101	0.104428	0.0191421	0.0340734	0.0289462	0.00142915	0.0179894	0.00580777	0.0178933	0.0633872	0.0260462	0.0314296	0.00555139	0.0130464	0.18115	0.0578337	0.01337	0.0547409	0.0469959	0.0568452	0.00413988	0.107863	0.122679	0.478841	0.102089	0.0211472	0.194967	0.915034	0.49254	0.0101214	0.0353925	0.435253	0.259932	0.0344635	0.0873637	0.256642	0.423028	0.123804	0.0348398	0.0129104	0.0976467	0.0149038	0.0230687	0.13949	0.0763288	0.0267892	0.0544509	0.000103489	0.104809	0.173505	5.52277e-05	0.192054	0.478736	0.0297063	0.556708	0.0961402	0.247868	0.0038941	0.297571	0.0863332	0.237126	0.601046	1.05469	2.10714	8.955452
18510	-2672.99	-2638.99	-34.0032	1.491291	8.119422	0.422645	0.059146	0.000510983	0.0129602	0.00552761	0.00898828	0.0568462	0.421646	0.0888631	0.246926	0.0152599	0.0207351	0.0328741	0.00832493	0.0820137	0.0130781	0.0896132	0.0142571	0.0370207	0.00446784	0.118657	0.0215506	0.0255507	0.0194059	0.00232654	0.0184785	0.0244488	0.0128145	0.122484	0.0420312	0.0323379	0.00701983	0.0304974	0.109648	0.0474936	0.00498943	0.0397299	0.0516549	0.124024	0.00504974	0.140484	0.0992532	0.434031	0.147616	0.00998327	0.367338	0.432987	0.556933	0.0128152	0.00814432	0.248659	0.223663	0.043178	0.153535	0.156978	0.259646	0.115003	0.0463864	0.011915	0.109	0.0449986	0.0236025	0.239785	0.111249	0.0318493	0.051988	6.88495e-05	0.0610575	0.0742226	2.72814e-05	0.173234	0.275637	0.0280152	0.337102	0.0840607	0.387897	0.00551661	0.296121	0.0459125	0.223974	0.5871	1.04991	2.13902	8.35179
18520	-2654.23	-2620.84	-33.3932	1.286415	9.694152	0.537023	0.00585553	0.000352265	0.0189243	0.0076338	0.00328137	0.0489887	0.277839	0.064842	0.272802	0.010323	0.053287	0.0240438	0.00402893	0.039598	0.00756505	0.117595	0.0242474	0.0258249	0.00127764	0.0568712	0.00122227	0.0116599	0.0381178	0.00468761	0.0231094	0.0440864	0.0148394	0.041319	0.0435394	0.0289719	0.0157308	0.0554244	0.137566	0.0232312	0.0136744	0.0770224	0.104849	0.0480413	0.00340272	0.107039	0.08746	0.380658	0.126943	0.0129244	0.218351	0.604471	0.317265	0.0222489	0.00654055	0.397666	0.218175	0.0121925	0.126357	0.208203	0.319326	0.338392	0.0390725	0.00509686	0.228275	0.0180244	0.0387797	0.211616	0.0703145	0.0206737	0.0950262	0.000115717	0.117457	0.103237	0.000582692	0.124421	0.371163	0.0247411	0.332489	0.210199	0.294671	0.00438082	0.134786	0.0833716	0.190365	0.54866	1.03496	2.22602	8.365405
18530	-2653.54	-2623.96	-29.575	2.106898	11.32442	0.335956	0.0197261	0.000174897	0.00753147	0.00877459	0.0120977	0.0741496	0.355028	0.0344973	0.334868	0.00982598	0.0450035	0.0160175	0.00517762	0.077367	0.00656656	0.160703	0.0360495	0.0366135	0.00176734	0.142274	0.00115961	0.0257526	0.0457275	0.00768617	0.0109937	0.0554534	0.0156762	0.0609007	0.0102383	0.0142944	0.00990023	0.0192184	0.210689	0.0294185	0.0093119	0.0289283	0.0601605	0.0427886	0.00236149	0.12489	0.119502	0.281882	0.117349	0.04203	0.194404	0.432654	0.342579	0.0347652	0.0110479	0.278485	0.146412	0.00450911	0.067663	0.158892	0.276307	0.318162	0.022489	0.0114315	0.151355	0.0583547	0.0238666	0.135651	0.0639127	0.0917723	0.067271	0.00017206	0.0988599	0.129864	0.000180985	0.0974186	0.382791	0.0277467	0.328649	0.306873	0.158334	0.0559546	0.157373	0.104374	0.30571	0.66592	1.07245	1.95592	7.807056
18540	-2659.89	-2620.77	-39.1192	1.763731	7.503026	0.303564	0.0605283	0.000309875	0.0044791	0.0125111	0.00378133	0.0319384	0.327114	0.0439271	0.298054	0.00733593	0.0135616	0.00978349	0.00198008	0.102851	0.0181381	0.0943879	0.0278001	0.035525	0.00174418	0.0808899	0.00307063	0.0182157	0.0213424	0.0135739	0.0238761	0.0542005	0.00992722	0.0755391	0.00282884	0.0217562	0.0167767	0.0318644	0.166758	0.0105407	0.0306975	0.041715	0.0976265	0.0428219	0.00170138	0.106076	0.148074	0.293307	0.0750844	0.0410784	0.239923	0.616723	0.178973	0.0584253	0.0239593	0.600986	0.271593	0.00264609	0.119581	0.224324	0.235781	0.287613	0.0169989	0.00313468	0.285197	0.00973529	0.0179605	0.26549	0.0547904	0.105788	0.0416804	0.000165968	0.0798196	0.0929704	0.000320666	0.0724453	0.69327	0.105579	0.570233	0.143661	0.347879	0.0275745	0.165231	0.0794904	0.263342	0.627282	1.06277	2.0466	8.868599
18550	-2662.96	-2625.21	-37.7506	1.884673	8.135104	0.275215	0.0229723	0.000786316	0.00685784	0.00361324	0.00161419	0.116127	0.456188	0.0665981	0.270859	0.00887536	0.0127951	0.00261906	0.00365532	0.0819469	0.00956409	0.102103	0.0396437	0.0253607	0.00187253	0.0862125	0.00317526	0.00663334	0.0390636	0.00788512	0.0330176	0.0101778	0.0100315	0.0626388	0.00278448	0.0490725	0.0113441	0.0200318	0.176521	0.00986979	0.00175379	0.0859755	0.0829861	0.0730728	0.00144964	0.178978	0.281628	0.313278	0.0703815	0.078168	0.378935	0.707456	0.152446	0.04247	0.0132969	0.469817	0.281993	0.0400962	0.0778797	0.263916	0.208626	0.168547	0.0688888	0.00781771	0.223486	0.0141419	0.00676778	0.177724	0.0854353	0.0637564	0.0633256	0.000396149	0.0518473	0.155825	0.000284991	0.115389	0.400825	0.145411	0.285248	0.153013	0.398061	0.0180246	0.288367	0.0314279	0.279108	0.642162	1.06682	2.01191	8.766338
18560	-2660.91	-2612.06	-48.8515	1.369412	6.980376	0.285445	0.0507037	0.00113586	0.00834738	0.00468323	0.00488937	0.0691018	0.393593	0.0953621	0.306125	0.0066203	0.00465984	0.0118449	0.00382359	0.0843654	0.0265758	0.143734	0.0401097	0.0533262	0.00268297	0.0952012	0.00142978	0.00590723	0.05206	0.0160334	0.00907795	0.0103506	0.00834666	0.132504	0.0024378	0.0332385	0.00864761	0.0183228	0.203966	0.00675698	0.00223961	0.0500036	0.186463	0.0583979	0.00797922	0.117172	0.25165	0.476205	0.0724487	0.0651879	0.315958	0.831633	0.27643	0.00747642	0.010341	0.50978	0.300393	0.0141894	0.0253276	0.280464	0.565127	0.198936	0.0153096	0.0135174	0.302943	0.0290881	0.0153619	0.290752	0.0784195	0.0751054	0.077391	0.000563647	0.0465149	0.107285	0.000479328	0.16678	0.674247	0.0514526	0.385445	0.2268	0.368397	0.0672012	0.319196	0.0436955	0.204426	0.565271	1.04173	2.18857	10.18116
